time                                       <gas> H2(g)                                <gas> H2O(g)                               <gas> CO(g)                                 <gas> CO2(g)                               <gas> CH4(g)                                <gas> CH3COOH(g)                            <Pd111> *                                   <Pd111> H*                                  <Pd111> O*                                  <Pd111> OH*                                 <Pd111> H2O*                                <Pd111> C*                                 <Pd111> CO*                                 <Pd111> CO2*                                <Pd111> COOH*                               <Pd111> CCO*                                <Pd111> CCOO*                               <Pd111> CCOOH*                              <Pd111> CH*                                 <Pd111> CHCO*                               <Pd111> CHCOO*                              <Pd111> CHCOOH*                             <Pd111> CH2*                                <Pd111> CH2CO*                              <Pd111> CH2COO*                             <Pd111> CH2COOH*                            <Pd111> CH3*                                <Pd111> CH3CO*                              <Pd111> CH3COO*                             <Pd111> CH3COOH*                            <Pd111> co-H2O*
1.51541068494531631498824878277392053e+14  3.71122379780588315411379038591350852e-18  4.23262003621451899227344911584340847e-31   1.43441375435838936540549186963282108e-19  1.85115334174854107753136423217288421e-18   4.0432991746261648104132355734317676e-20   -1.77523021961994766467024444642028218e-18  -1.51542652192313302298470852108390937e-18  -1.48752307979491773965626304325827133e-25  -6.06149217371345642750331585852906521e-24  -1.19358515254956885642661704926768611e-34  -4.42511495960145606654908039825339966e-71  1.85105049028797259551239324611118944e-18  -4.96817558011747610815789931212829898e-30  -5.02945217525176655095016605089725788e-62  -3.68701986347781463612046845045637035e-49  -8.56625856114078148131678459436143254e-36  -3.57140599320412623697202126913503122e-45  -1.85837431456802938192764627057421248e-27  -4.03362017566297740633377958274645404e-20  -2.32036677307582112866058917109456137e-39  -1.18318633923744449483224758061499122e-36  -1.89161532958330617465201983363217531e-42  -4.73271898463527680254464970271661408e-42  -1.70667777087784714639266788754527843e-32  -3.94991144213706888077053276338183986e-32  -7.83858032384525591385388528166247358e-35  -4.06358544892041496565553743390735458e-52  -4.16108417537340274736544544303722217e-29  -2.95281554458678450028864151849946504e-19  -3.95615613478500377769096414753021137e-32  0.0000000000   
1.51935185856150281562094955731588228e+14  3.69718726551349283861107313185118943e-18  4.21966634677151741122594513098397894e-31   1.43004209804291854447586274821747691e-19  1.84415473484084006723666926495666447e-18   4.03331220470778498081506854278687687e-20  -1.76862130545242497328620073494724197e-18  -1.50974437134900231370201300939222997e-18  -1.48082209944572004841878910706333513e-25  -6.0266328206630500325989500589876568e-24   -1.1890561379253953877808867453089062e-34   -4.4000093216055112917955063489589078e-71   1.84393967626237768812117384753013292e-18  -4.93960982601593360805632085634360008e-30  -4.99733788204175793336104906393628938e-62  -3.66483958286542149186287925902037504e-49  -8.53406607866175022133545865796206719e-36  -3.54554901567629872066044216171954792e-45  -1.85140569462552797696583467360259356e-27  -4.01240900803049977004455349346814773e-20  -2.30558296768394972067105950831249024e-39  -1.17563106658116418468457068688825169e-36  -1.88023904393019659491672121525216508e-42  -4.70872716858674215809480369903354067e-42  -1.69774900411291279777586088261600926e-32  -3.92468902853667321319571723512136781e-32  -7.8003088992984989756922184665152819e-35   -4.05165790053644421714174988860583476e-52  -4.14015820658692391314046742864625782e-29  -2.9406503822019732746079789673368772e-19   -3.9368404264886742127341736488603107e-32   0.0000000000   
1.52330218655847748442960588869917252e+14  3.68320800678965872441916960028540192e-18  4.20675622117923985658479774544312848e-31   1.42568547751486741986708044447808785e-19  1.83718465721192214765270163664731978e-18   4.02335228358370421633018492257816601e-20  -1.76203899572665773964000972698756368e-18  -1.50408512609742225872907070692244442e-18  -1.47415321457539570308748386751684104e-25  -5.99198577790769812374569679454185526e-24  -1.18454566440739348997425692933087556e-34  -4.37505345646651450403259379297066976e-71  1.83685830257329133763672348573382948e-18  -4.91121800612564296490920362082016045e-30  -4.96543780158138317074264964538208639e-62  -3.64279907772688071592507971906460589e-49  -8.50200373737725195359963207345968527e-36  -3.51988782523103224857083990046132982e-45  -1.84446516686587527639561773714882599e-27  -3.99131601619584172659291815524255678e-20  -2.29089742399200391718565736858924905e-39  -1.16812619130065267056388235871968351e-36  -1.86893442604823940973174285123593462e-42  -4.68486841850954584853964156717706548e-42  -1.6888693793762340226971041277134094e-32   -3.89963486181082275325642130820133159e-32  -7.76223521180278155981879051076481957e-35  -4.03976668733002993721399596902507392e-52  -4.11934251238320541656189132022873602e-29  -2.92853875022146237730288653980689564e-19  -3.91762451670368700608012506256386039e-32  0.0000000000   
1.52726445727274343157029918505330525e+14  3.66927606337321376752711480464405359e-18  4.19388052480092808264518518309441498e-31   1.42134080701347088374851589073497866e-19  1.83023814396891601256461958528914972e-18   4.01341240146485767042008899760773061e-20  -1.75547860413213231998629918400020854e-18  -1.49844475714001582777297683158971408e-18  -1.46751163869213701420330491413512922e-25  -5.95752570821480408297020211680461341e-24  -1.18005051845714849864633425056845242e-34  -4.35022916355095917254122987253841736e-71  1.8298013213528786887963417325190751e-18   -4.88297936146190883363935533781219718e-30  -4.93372840442724276171160588247482125e-62  -3.62088218992349129931175725061567749e-49  -8.47004870853441733895269606654736128e-36  -3.49440317734012139578601842983709465e-45  -1.83754779022410530862720270029118873e-27  -3.9703258903398678735601245658590636e-20   -2.27629931521176881909483081047831659e-39  -1.1606661778014955945555390581146356e-36   -1.8576931886928071453031694666636666e-42   -4.66112540872141574112185823757748611e-42  -1.68003246380027932824148002853002402e-32  -3.87473046199795068596512959349839606e-32  -7.72433180366047956450005150616560776e-35  -4.02790341017634145852969389308804318e-52  -4.09862206469325083920413697751493999e-29  -2.91647199149080555122319604118983449e-19  -3.89849454744372310406830519311112654e-32  0.0000000000   
1.53123760425076333721360577748097503e+14  3.65539515111268550096128138643979038e-18  4.18104274771951258641605924199912327e-31   1.41700926122276930134635732195943341e-19  1.8233170481365570819545569826909188e-18    4.0034952858224729556091908059875811e-20   -1.74894188284229705430890718381438558e-18  -1.49282477104709184045178124068693465e-18  -1.46089910708935532521154456391311613e-25  -5.92326117527580151356908658752253285e-24  -1.1755718983282159115698360114006219e-34   -4.32554264862782293165508110965143271e-71  1.82277061170091841065302449365138547e-18  -4.85490090873200899616290476267168102e-30  -4.90221736418807928590339753629584527e-62  -3.59909431810390548519799339805573633e-49  -8.43820952432366999357567824599373305e-36  -3.46910093061298155668399226738346224e-45  -1.83065541233103438274577768631905178e-27  -3.94944396629449717183584147246045864e-20  -2.26179217911913005072646535260662507e-39  -1.15325283138018265974550020069438358e-36  -1.84651810113464100942990968482669708e-42  -4.6375041586472700789592142084525705e-42   -1.67124050997512129406634896144824583e-32  -3.84998185586027470531871205230133079e-32  -7.68660845424291927014466751182068677e-35  -4.01607131865136348742141263459573694e-52  -4.07800219564756194568138176046137972e-29  -2.90445329763411056031485782702392203e-19  -3.87945545438823782818653928689063831e-32  0.0000000000   
1.53522190221269154244208743718537978e+14  3.64156425195207280502431785597526423e-18  4.16824200674852075404390741316918302e-31   1.41269053909013530218456359181224398e-19  1.81642086239944939545557192550949785e-18   3.99360028928360741525701867863054064e-20  -1.74242835496200431943191220346317483e-18  -1.48722475792595630576810651113130717e-18  -1.45431509762735646266645472192424566e-25  -5.88918901861900893676474129225629933e-24  -1.17110947197322723910980924622681093e-34  -4.30099167315355750184181072815965798e-71  1.81576565476652459717538579449024447e-18  -4.82698005849675862453141256603995309e-30  -4.87090156678556035829754517159041241e-62  -3.57743340539763773007870632211308674e-49  -8.40648383790547230999748580393093539e-36  -3.44397827079921854108219094496001849e-45  -1.82378752578092584372652431183587178e-27  -3.92866844282174609597814092681431569e-20  -2.24737458706427094381018013354029971e-39  -1.14588541940108856723637661932226316e-36  -1.83540810868872983936861863529751828e-42  -4.61400262009117623303592570902864091e-42  -1.66249276668806212383511599568619138e-32  -3.82538659756448766783332624830804924e-32  -7.64906205613551415803125706279445226e-35  -4.00426962436048013151821814514967386e-52  -4.05748119207326317215550041856771438e-29  -2.8924817592253982662389394150383774e-19   -3.86050566921531963281154576928904525e-32  0.0000000000   
1.53921286383828918990452723508779997e+14  3.62779873048895127695734620118988757e-18  4.15549259629836489215000431346250019e-31   1.40838945966675380299667576833229613e-19  1.80955724800138832438683577978390351e-18   3.98373850752934619842856699773208131e-20  -1.73594525941852707229090393121477186e-18  -1.48165094148759043003063625191658495e-18  -1.44776688295586387607077227488780437e-25  -5.85534635719570866185198613768575044e-24  -1.16666820133050618125347709065405719e-34  -4.27660303235633654605852139322592076e-71  1.80879422836058704486058947453853092e-18  -4.79924723173306562086399533546284488e-30  -4.83981490531323670067852533779101112e-62  -3.55592300250869785165001596999870028e-49  -8.37490694382238849738396534372486228e-36  -3.41906204575159475331208391665063024e-45  -1.81695177187223531991522058771977436e-27  -3.9080220760240260088493603971788891e-20   -2.23306214886088527942123695858761747e-39  -1.13857191560257884901241460812136901e-36  -1.82437529095412900996926028896321563e-42  -4.59064651829385204962896877740098985e-42  -1.65379882787941479722392836633187014e-32  -3.80097130650527424255971155113803808e-32  -7.61173393723365717851389528847162024e-35  -3.99251153723937109864240968908544696e-52  -4.0370816230460893381065357928881078e-29   -2.88057064127495811188956513736658892e-19  -3.84166605024371107684177448604976877e-32  0.0000000000   
1.54320382546388683736696703299021583e+14  3.61412099922814314235453960063758172e-18  4.14281538573962101247286910803864355e-31   1.40411305844032755853787996055995134e-19  1.80273738046533454605531709538246365e-18   3.97392615541397122955915553476615379e-20  -1.72950315630480234466714788066572056e-18  -1.47611240064251190842516831316622623e-18  -1.4412650548674314861504262256845313e-25   -5.8217872268536535053705953077291233e-24   -1.1622553137257346208526732759964553e-34   -4.25241571067083809927034923037727586e-71  1.80186767750234585564286368207635434e-18  -4.7717467010396113090649328153028504e-30   -4.80900667432300476583893978271228251e-62  -3.53459736242883310547702671582219419e-49  -8.34353025186151758067574927526748492e-36  -3.39439131459199735304569215294876774e-45  -1.81015928089647160721448733514799398e-27  -3.88753803578712943048846659205276407e-20  -2.21887756680373408805545029408996607e-39  -1.13132391708949126251326895190510021e-36  -1.81343721692964718594031218618193878e-42  -4.56747336323064332470942984503054002e-42  -1.64517266324059314744378545870188693e-32  -3.7767746982636775115605418743189314e-32   -7.57468426168513702801235575131023711e-35  -3.98081639190680751886317945970853239e-52  -4.01683634215111207924912524554499622e-29  -2.86873928733038260831187942532290448e-19  -3.82296696250796058432363133661123203e-32  0.0000000000   
1.54720504104607453900539893476236142e+14  3.6004954665180359509132123144521163e-18   4.13017748520319389208001894875472496e-31   1.3998502362516130846599753376900216e-19   1.79594351380445802236594672359900043e-18   3.96413783879306398432589514169086292e-20  -1.72308528629407517198840508871391624e-18  -1.47059472667127280467174628950159763e-18  -1.43479265071306533365304790695369512e-25  -5.78842344196530126087635823145169424e-24  -1.15785932712153047735718597546552235e-34  -4.22836624566116260242057631085630925e-71  1.79496797319611326933392608288272347e-18  -4.74440621964637379040044795372030467e-30  -4.77839569981386052815598741796782046e-62  -3.51340042697681437061299935236244434e-49  -8.31227214043166805178257372280282156e-36  -3.36990071495946116872716217078730043e-45  -1.80339238415695822446937064974507953e-27  -3.86716261826232968414510333016572013e-20  -2.20478347444333004725091731433599035e-39  -1.1241223267091219044677012288172715e-36   -1.80256513431771226653541572297516294e-42  -4.54442240681930269244417628956049741e-42  -1.63659168249784402234927147459144421e-32  -3.75273301917952964490227906464572848e-32  -7.53781619484689814675479121121959048e-35  -3.96915380821487485409982906298435719e-52  -3.99669240733380994452382124530953356e-29  -2.85695686591313979722641860393382269e-19  -3.80435953325926519303859084875250452e-32  0.0000000000   
1.55120625662826224064383083653451134e+14  3.586956604340656325201980322249933e-18    4.11761096553004616939071329027978707e-31   1.39561180636507944526989623184179306e-19  1.78919283659475654696148609121211702e-18   3.95439845985779791020976099754286135e-20  -1.71670789032231400699048595116068899e-18  -1.46511188243641394509769469432376287e-18  -1.42836597628834937138354026671050401e-25  -5.75533842935189905244570465087536986e-24  -1.15349136008636777498910977275469851e-34  -4.20451477294580102815527159349118462e-71  1.7881125664341603894515218641792476e-18   -4.71729413354760881987727393598053946e-30  -4.74805817616343253195658737545839071e-62  -3.4923850828490335902922976315490321e-49   -8.28121169278076630374702114107606281e-36  -3.34565076423943196894724536787233274e-45  -1.79666820300491618286573902111362727e-27  -3.84694697561078768756706346804161158e-20  -2.19081495898996375226769549251864746e-39  -1.11698507006245102391827681215529489e-36  -1.79178616955568088060804807205159631e-42  -4.52155149050870423797524614587611895e-42  -1.62807742187854681540569135810467475e-32  -3.72890611178591365229329297960448361e-32  -7.50122242110580089069644539244491453e-35  -3.95755351511071226847608489295813957e-52  -3.9767004397354440344275403468276212e-29   -2.8452531422536717289718512807852193e-19   -3.7858905405990776333400664702517534e-32   0.0000000000   
